# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T12:34:25.645310
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    30.650 |    0.000    0.000    0.000 |    -0.67     1.68     0.49 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.700 |    0.000    0.000    0.000 |    -0.67     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.750 |    0.000    0.000    0.000 |    -0.67     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.800 |    0.000    0.000    0.000 |    -0.67     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.850 |    0.000    0.000    0.000 |    -0.67     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.900 |    0.000    0.000    0.000 |    -0.67     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.950 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.000 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.050 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.101 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.150 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.200 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.250 |    0.000    0.000    0.000 |    -0.66     1.68     0.48 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.300 |    0.000    0.000    0.000 |    -0.66     1.68     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.350 |    0.000    0.000    0.000 |    -0.66     1.68     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.400 |    0.000    0.000    0.000 |    -0.66     1.68     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.450 |    0.000    0.000    0.000 |    -0.66     1.68     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.500 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.550 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.600 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.650 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.700 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.753 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.800 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.850 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.900 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.950 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.000 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.050 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.100 |    0.000    0.000    0.000 |    -0.67     1.68     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.150 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.200 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.250 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.300 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.350 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.400 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.450 |    0.000    0.000    0.000 |    -0.67     1.67     0.52 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.500 |    0.000    0.000    0.000 |    -0.67     1.67     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.550 |    0.000    0.000    0.000 |    -0.67     1.67     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.600 |    0.000    0.000    0.000 |    -0.67     1.67     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.650 |    0.000    0.000    0.000 |    -0.67     1.67     0.50 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.701 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.750 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.800 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.851 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.900 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.950 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.000 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.050 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.100 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.150 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.200 |    0.000    0.000    0.000 |    -0.67     1.67     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.250 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.300 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.350 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.400 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.450 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.500 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.550 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.600 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.650 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.701 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.750 |    0.000    0.000    0.000 |    -0.67     1.68     0.51 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.800 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.851 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.900 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.950 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.001 |    0.000    0.000    0.000 |    -0.67     1.68     0.53 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.050 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.100 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.150 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.200 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.250 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.300 |    0.000    0.000    0.000 |    -0.67     1.68     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.350 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.400 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.450 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.500 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.550 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.600 |    0.000    0.000    0.000 |    -0.67     1.67     0.54 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.650 |    0.000    0.000    0.000 |    -0.67     1.67     0.56 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.700 |    0.000    0.000    0.000 |    -0.67     1.67     0.56 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.750 |    0.000    0.000    0.000 |    -0.67     1.67     0.56 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.800 |    0.000    0.000    0.000 |    -0.67     1.67     0.56 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.850 |    0.000    0.000    0.000 |    -0.67     1.67     0.56 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.904 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.950 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.000 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.050 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.100 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.150 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.200 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.250 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.300 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.350 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.400 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.450 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.500 |    0.000    0.000    0.000 |    -0.67     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.550 |    0.000    0.000    0.000 |    -0.67     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.600 |    0.000    0.000    0.000 |    -0.67     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.650 |    0.000    0.000    0.000 |    -0.67     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.700 |    0.000    0.000    0.000 |    -0.67     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.753 |    0.000    0.000    0.000 |    -0.67     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.800 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.850 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.900 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.950 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.004 |    0.000    0.000    0.000 |    -0.67     1.67     0.57 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.050 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.100 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.150 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.200 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.250 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.300 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.351 |    0.000    0.000    0.000 |    -0.68     1.67     0.58 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.400 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.450 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.500 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.550 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.600 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.650 |    0.000    0.000    0.000 |    -0.68     1.68     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.700 |    0.000    0.000    0.000 |    -0.68     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.750 |    0.000    0.000    0.000 |    -0.68     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.800 |    0.000    0.000    0.000 |    -0.68     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.850 |    0.000    0.000    0.000 |    -0.68     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.900 |    0.000    0.000    0.000 |    -0.68     1.67     0.59 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    36.950 |    0.000    0.000    0.000 |    -0.69     1.67     0.60 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.000 |    0.000    0.000    0.000 |    -0.69     1.67     0.60 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.050 |    0.000    0.000    0.000 |    -0.69     1.67     0.60 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.100 |    0.000    0.000    0.000 |    -0.69     1.67     0.60 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.150 |    0.000    0.000    0.000 |    -0.69     1.67     0.60 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.200 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.250 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.300 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.350 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.400 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.450 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.500 |    0.000    0.000    0.000 |    -0.69     1.67     0.61 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.550 |    0.000    0.000    0.000 |    -0.69     1.67     0.63 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.600 |    0.000    0.000    0.000 |    -0.69     1.67     0.63 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.650 |    0.000    0.000    0.000 |    -0.69     1.67     0.63 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    37.700 |    0.000    0.000    0.000 |    -0.69     1.67     0.63 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
