# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:45:22.143960
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    30.800 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.850 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.900 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    30.950 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.000 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.050 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.100 |    0.000    0.000    0.000 |    -0.60     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.150 |    0.000    0.000    0.000 |    -0.59     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.200 |    0.000    0.000    0.000 |    -0.59     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.250 |    0.000    0.000    0.000 |    -0.59     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.300 |    0.000    0.000    0.000 |    -0.59     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.350 |    0.000    0.000    0.000 |    -0.59     1.87     0.19 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.400 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.450 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.500 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.550 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.600 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.650 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.700 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.750 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.800 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.850 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.900 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    31.950 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.000 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.050 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.100 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.150 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.200 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.250 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.300 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.350 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.400 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.450 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.500 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.550 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.600 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.650 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.700 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.750 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.800 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.850 |    0.000    0.000    0.000 |    -0.59     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.900 |    0.000    0.000    0.000 |    -0.58     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    32.950 |    0.000    0.000    0.000 |    -0.58     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.000 |    0.000    0.000    0.000 |    -0.58     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.050 |    0.000    0.000    0.000 |    -0.58     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.100 |    0.000    0.000    0.000 |    -0.58     1.87     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.150 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.200 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.250 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.300 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.350 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.400 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.450 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.500 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.550 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.600 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.650 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.700 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.750 |    0.000    0.000    0.000 |    -0.59     1.87     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.800 |    0.000    0.000    0.000 |    -0.59     1.86     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.850 |    0.000    0.000    0.000 |    -0.59     1.86     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.900 |    0.000    0.000    0.000 |    -0.59     1.86     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    33.950 |    0.000    0.000    0.000 |    -0.59     1.86     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.000 |    0.000    0.000    0.000 |    -0.59     1.86     0.20 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.050 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.100 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.150 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.200 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.250 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.300 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.350 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.400 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.450 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.500 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.550 |    0.000    0.000    0.000 |    -0.59     1.86     0.21 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.600 |    0.000    0.000    0.000 |    -0.59     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.650 |    0.000    0.000    0.000 |    -0.59     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.700 |    0.000    0.000    0.000 |    -0.59     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.750 |    0.000    0.000    0.000 |    -0.59     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.800 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.850 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.900 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    34.950 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.000 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.050 |    0.000    0.000    0.000 |    -0.58     1.85     0.22 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.100 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.150 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.200 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.250 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.300 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.350 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.400 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.453 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.500 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.550 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.600 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.650 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.700 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    35.750 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    35.800 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    35.850 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    35.900 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    35.950 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.000 |    0.000    0.000    0.000 |    -0.58     1.85     0.23 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.050 |    0.000    0.000    0.000 |    -0.58     1.85     0.24 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.100 |    0.000    0.000    0.000 |    -0.58     1.85     0.24 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.150 |    0.000    0.000    0.000 |    -0.58     1.85     0.24 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.200 |    0.000    0.000    0.000 |    -0.57     1.85     0.24 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.250 |    0.000    0.000    0.000 |    -0.57     1.85     0.24 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.300 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.350 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.400 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.450 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.500 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.550 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.600 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.650 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.700 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.750 |    0.000    0.000    0.000 |    -0.57     1.85     0.25 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.800 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.850 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.901 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    36.950 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.000 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.050 |    0.000    0.000    0.000 |    -0.57     1.85     0.26 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.100 |    0.000    0.000    0.000 |    -0.56     1.84     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.150 |    0.000    0.000    0.000 |    -0.56     1.84     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.200 |    0.000    0.000    0.000 |    -0.56     1.84     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.250 |    0.000    0.000    0.000 |    -0.56     1.84     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.300 |    0.000    0.000    0.000 |    -0.56     1.84     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.350 |    0.000    0.000    0.000 |    -0.58     1.82     0.29 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.400 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.450 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.500 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.550 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.600 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.650 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.700 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.750 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.800 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.850 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.900 |    0.000    0.000    0.000 |    -0.53     1.83     0.30 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    37.950 |    0.000    0.000    0.000 |    -0.53     1.82     0.39 |   303.0   303.0   303.0   303.0 |  1100  1100  1100  1100
    38.000 |    0.000    0.000    0.000 |    -0.53     1.82     0.39 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.050 |    0.000    0.000    0.000 |    -0.53     1.82     0.39 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.100 |    0.000    0.000    0.000 |    -0.53     1.82     0.39 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.150 |    0.000    0.000    0.000 |    -0.53     1.82     0.39 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.200 |    0.000    0.000    0.000 |    -0.52     1.84     0.43 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.250 |    0.000    0.000    0.000 |    -0.52     1.84     0.43 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.300 |    0.000    0.000    0.000 |    -0.52     1.84     0.43 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.350 |    0.000    0.000    0.000 |    -0.52     1.84     0.43 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.400 |    0.000    0.000    0.000 |    -0.52     1.84     0.43 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.450 |    0.000    0.000    0.000 |    -0.55     1.82     0.46 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.500 |    0.000    0.000    0.000 |    -0.55     1.82     0.46 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.550 |    0.000    0.000    0.000 |    -0.55     1.82     0.51 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.600 |    0.000    0.000    0.000 |    -0.55     1.82     0.50 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.650 |    0.000    0.000    0.000 |    -0.55     1.82     0.50 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.702 |    0.000    0.000    0.000 |    -0.55     1.82     0.50 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.750 |    0.000    0.000    0.000 |    -0.55     1.82     0.50 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.800 |    0.000    0.000    0.000 |    -0.55     1.82     0.50 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.850 |    0.000    0.000    0.000 |    -0.55     1.80     0.65 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.900 |    0.000    0.000    0.000 |    -0.55     1.80     0.65 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    38.950 |    0.000    0.000    0.000 |    -0.55     1.80     0.65 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.000 |    0.000    0.000    0.000 |    -0.55     1.80     0.65 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.050 |    0.000    0.000    0.000 |    -0.55     1.80     0.65 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.100 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.150 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.200 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.251 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.300 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.350 |    0.000    0.000    0.000 |    -0.55     1.80     0.85 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.400 |    0.000    0.000    0.000 |    -0.54     1.79     1.09 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.450 |    0.000    0.000    0.000 |    -0.54     1.79     1.09 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.500 |    0.000    0.000    0.000 |    -0.54     1.79     1.09 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.550 |    0.000    0.000    0.000 |    -0.54     1.79     1.09 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.600 |    0.000    0.000    0.000 |    -0.54     1.79     1.09 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.650 |    0.000    0.000    0.000 |    -0.50     1.80     1.24 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.700 |    0.000    0.000    0.000 |    -0.53     1.79     1.47 |   596.9   796.9   660.5   739.3 |  1197  1263  1218  1244
    39.750 |    0.000    0.000    0.000 |    -0.53     1.79     1.72 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    39.800 |    0.000    0.000    0.000 |    -0.53     1.79     1.72 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    39.850 |    0.000    0.000    0.000 |    -0.53     1.79     1.72 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    39.900 |    0.000    0.000    0.000 |    -0.53     1.79     1.72 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    39.950 |    0.000    0.000    0.000 |    -0.53     1.79     1.72 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.000 |    0.000    0.000    0.000 |    -0.50     1.80     2.36 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.050 |    0.000    0.000    0.000 |    -0.50     1.80     2.36 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.101 |    0.000    0.000    0.000 |    -0.50     1.80     2.36 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.150 |    0.000    0.000    0.000 |    -0.50     1.80     2.36 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.200 |    0.000    0.000    0.000 |    -0.50     1.80     2.36 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.250 |    0.000    0.000    0.000 |    -0.48     1.79     2.80 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.300 |    0.000    0.000    0.000 |    -0.48     1.79     2.80 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.351 |    0.000    0.000    0.000 |    -0.48     1.79     2.80 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.400 |    0.000    0.000    0.000 |    -0.48     1.79     2.80 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.450 |    0.000    0.000    0.000 |    -0.48     1.79     2.80 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.500 |    0.000    0.000    0.000 |    -0.46     1.76     3.98 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.550 |    0.000    0.000    0.000 |    -0.46     1.76     3.98 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.600 |    0.000    0.000    0.000 |    -0.46     1.76     3.98 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.650 |    0.000    0.000    0.000 |    -0.46     1.76     3.98 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.700 |    0.000    0.000    0.000 |    -0.46     1.76     3.98 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.750 |    0.000    0.000    0.000 |    -0.44     1.75     4.84 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.800 |    0.000    0.000    0.000 |    -0.44     1.75     4.84 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.850 |    0.000    0.000    0.000 |     0.00     1.63     7.39 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.900 |    0.000    0.000    0.000 |     0.00     1.63     7.39 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    40.950 |    0.000    0.000    0.000 |     0.00     1.63     7.39 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.000 |    0.000    0.000    0.000 |     0.00     1.63     7.39 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.050 |    0.000    0.000    0.000 |     0.00     1.63     7.39 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.100 |    0.000    0.000    0.000 |     0.85     1.39    10.41 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
