# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T13:26:31.656928
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    69.750 |    2.923   12.993   85.660 |    -0.93     6.89    41.09 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    69.800 |    2.934   13.056   85.860 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    69.850 |    2.947   13.119   86.059 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    69.900 |    2.962   13.181   86.258 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    69.950 |    2.979   13.244   86.457 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.000 |    2.998   13.306   86.655 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.050 |    3.018   13.368   86.853 |    -0.36     6.87    41.30 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.100 |    3.040   13.430   87.051 |    -0.37     7.04    41.68 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.150 |    3.064   13.491   87.248 |    -0.37     7.04    41.68 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.201 |    3.090   13.554   87.450 |    -0.37     7.04    41.68 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.250 |    3.116   13.614   87.641 |    -0.37     7.04    41.68 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.300 |    3.145   13.676   87.838 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.350 |    3.174   13.737   88.034 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.400 |    3.205   13.798   88.229 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.450 |    3.237   13.859   88.425 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.500 |    3.270   13.920   88.620 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.550 |    3.305   13.981   88.815 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.600 |    3.340   14.042   89.011 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.650 |    3.376   14.103   89.206 |    -0.35     6.96    42.10 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.700 |    3.414   14.163   89.399 |    -0.33     6.80    42.04 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.750 |    3.452   14.223   89.593 |    -0.33     6.80    42.04 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.800 |    3.491   14.284   89.788 |    -0.33     6.80    42.04 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.850 |    3.531   14.344   89.981 |    -0.33     6.80    42.04 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.900 |    3.571   14.404   90.174 |    -0.33     6.80    42.04 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    70.950 |    3.612   14.463   90.367 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.000 |    3.653   14.522   90.561 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.050 |    3.695   14.580   90.754 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.100 |    3.737   14.637   90.947 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.150 |    3.780   14.694   91.140 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.201 |    3.823   14.751   91.334 |     0.04     5.57    41.90 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.250 |    3.862   14.804   91.526 |    -0.04    -2.57    41.59 |  1063.5  1360.5   975.6  1227.1 |  1351  1449  1322  1405
    71.300 |    3.900   14.854   91.719 |    -0.04    -2.57    41.59 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.350 |    3.934   14.900   91.911 |    -0.04    -2.57    41.59 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.400 |    3.966   14.944   92.104 |    -0.04    -2.57    41.59 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.450 |    3.996   14.985   92.297 |    -0.04    -2.57    41.59 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.500 |    4.023   15.023   92.490 |     0.27    -4.33    41.53 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.550 |    4.047   15.058   92.683 |     0.27    -4.33    41.53 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.602 |    4.069   15.090   92.882 |     0.27    -4.33    41.53 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.650 |    4.087   15.118   93.069 |     0.27    -4.33    41.53 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.700 |    4.104   15.145   93.262 |    -0.46    -3.07    41.35 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.750 |    4.119   15.169   93.455 |    -0.46    -3.07    41.35 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.800 |    4.131   15.195   93.648 |    -5.17     0.67    41.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.850 |    4.142   15.222   93.840 |    -5.17     0.67    41.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.900 |    4.150   15.249   94.033 |    -5.17     0.67    41.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    71.950 |    4.157   15.278   94.226 |    -5.17     0.67    41.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.000 |    4.162   15.308   94.419 |    -5.17     0.67    41.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.050 |    4.165   15.339   94.611 |    -4.81     1.53    41.69 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.100 |    4.168   15.370   94.804 |    -2.93     0.79    41.98 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.150 |    4.170   15.401   94.997 |    -2.93     0.79    41.98 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.200 |    4.171   15.432   95.190 |    -2.93     0.79    41.98 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.250 |    4.172   15.463   95.382 |    -2.93     0.79    41.98 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.300 |    4.171   15.495   95.575 |    -2.93     0.79    41.98 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.350 |    4.173   15.524   95.769 |     3.20     2.06    42.31 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.400 |    4.176   15.552   95.961 |     3.20     2.06    42.31 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.450 |    4.181   15.578   96.153 |     3.20     2.06    42.31 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.500 |    4.188   15.602   96.346 |     3.20     2.06    42.31 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.550 |    4.197   15.625   96.539 |     3.20     2.06    42.31 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.600 |    4.207   15.645   96.732 |     4.28     1.49    43.14 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.650 |    4.218   15.664   96.924 |     4.28     1.49    43.14 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.700 |    4.232   15.681   97.117 |     4.28     1.49    43.14 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.750 |    4.247   15.696   97.311 |     4.28     1.49    43.14 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.800 |    4.263   15.709   97.503 |     4.28     1.49    43.14 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.850 |    4.281   15.720   97.695 |     5.97     2.56    43.33 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.900 |    4.302   15.730   97.888 |     5.97     2.56    43.33 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    72.950 |    4.325   15.738   98.080 |     6.49     2.86    43.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.000 |    4.351   15.744   98.272 |     6.49     2.86    43.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.051 |    4.379   15.748   98.466 |     6.49     2.86    43.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.100 |    4.409   15.751   98.656 |     6.49     2.86    43.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.150 |    4.441   15.752   98.848 |     6.49     2.86    43.44 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.200 |    4.475   15.751   99.044 |     6.22     1.67    44.21 |   987.8  1345.3  1039.3  1257.4 |  1326  1444  1343  1415
    73.250 |    4.512   15.749   99.243 |     6.63     3.18    45.27 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.300 |    4.551   15.745   99.446 |     6.63     3.18    45.27 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.350 |    4.593   15.740   99.653 |     6.63     3.18    45.27 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.400 |    4.636   15.734   99.862 |     6.63     3.18    45.27 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.450 |    4.682   15.727  100.076 |     6.63     3.18    45.27 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.500 |    4.730   15.720  100.292 |     5.56     4.33    46.65 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.550 |    4.780   15.713  100.512 |     5.56     4.33    46.65 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.600 |    4.832   15.705  100.735 |     5.56     4.33    46.65 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.651 |    4.887   15.697  100.964 |     5.56     4.33    46.65 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.700 |    4.942   15.690  101.190 |     5.56     4.33    46.65 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.751 |    5.000   15.682  101.424 |     5.34     4.35    47.28 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.800 |    5.058   15.675  101.655 |     5.34     4.35    47.28 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.850 |    5.118   15.668  101.893 |     5.34     4.35    47.28 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.900 |    5.179   15.660  102.133 |     5.34     4.35    47.28 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    73.950 |    5.243   15.653  102.375 |     5.34     4.35    47.28 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.000 |    5.307   15.646  102.620 |     5.82     4.38    48.09 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.050 |    5.373   15.638  102.867 |     6.02     4.12    48.50 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.100 |    5.440   15.630  103.117 |     6.62     3.58    48.90 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.150 |    5.509   15.621  103.369 |     6.62     3.58    48.90 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.202 |    5.582   15.612  103.631 |     6.62     3.58    48.90 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.250 |    5.651   15.602  103.880 |     6.62     3.58    48.90 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.300 |    5.723   15.591  104.139 |     6.62     3.58    48.90 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.350 |    5.797   15.580  104.400 |     6.86     2.74    49.03 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.400 |    5.871   15.567  104.662 |     6.86     2.74    49.03 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.450 |    5.947   15.554  104.926 |     6.86     2.74    49.03 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.500 |    6.023   15.540  105.194 |     6.86     2.74    49.03 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.550 |    6.100   15.525  105.462 |     6.86     2.74    49.03 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.600 |    6.177   15.509  105.732 |     6.98     2.31    48.01 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.650 |    6.255   15.492  106.004 |     6.98     2.31    48.01 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.700 |    6.334   15.474  106.278 |     6.98     2.31    48.01 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.750 |    6.413   15.455  106.553 |     6.98     2.31    48.01 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.800 |    6.493   15.435  106.830 |     6.98     2.31    48.01 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.850 |    6.571   15.415  107.109 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.900 |    6.646   15.397  107.390 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    74.950 |    6.720   15.378  107.672 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    75.000 |    6.792   15.361  107.956 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    75.050 |    6.862   15.343  108.242 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    75.100 |    6.930   15.327  108.525 |     1.96     1.23    46.55 |   869.6  1439.2  1736.2   581.8 |  1287  1475  1573  1192
    75.150 |    6.997   15.310  108.807 |     1.96     1.23    46.55 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.200 |    7.060   15.296  109.084 |    -2.15     1.27    46.32 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.250 |    7.119   15.284  109.360 |    -3.65     1.09    46.19 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.300 |    7.175   15.274  109.633 |    -3.65     1.09    46.19 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.350 |    7.228   15.267  109.904 |    -3.65     1.09    46.19 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.400 |    7.278   15.261  110.173 |    -3.65     1.09    46.19 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.450 |    7.324   15.257  110.439 |    -3.65     1.09    46.19 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.500 |    7.366   15.256  110.703 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.550 |    7.405   15.257  110.965 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.600 |    7.440   15.261  111.226 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.650 |    7.472   15.267  111.483 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.700 |    7.500   15.275  111.739 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.750 |    7.526   15.285  111.993 |    -5.92     0.73    45.78 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.800 |    7.547   15.297  112.244 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.850 |    7.566   15.311  112.494 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.900 |    7.582   15.327  112.742 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    75.950 |    7.594   15.345  112.988 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.000 |    7.604   15.364  113.233 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.050 |    7.610   15.386  113.475 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.100 |    7.615   15.409  113.717 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.150 |    7.616   15.433  113.956 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.200 |    7.616   15.460  114.193 |    -6.76     0.29    44.80 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.250 |    7.613   15.487  114.430 |    -6.49     0.31    44.31 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.303 |    7.608   15.517  114.675 |    -6.49     0.31    44.31 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.350 |    7.601   15.546  114.898 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.400 |    7.592   15.577  115.129 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.451 |    7.580   15.610  115.364 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.500 |    7.567   15.643  115.588 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.550 |    7.552   15.678  115.815 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.600 |    7.535   15.714  116.042 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.650 |    7.516   15.751  116.267 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.700 |    7.495   15.789  116.490 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.750 |    7.473   15.828  116.713 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.800 |    7.450   15.868  116.934 |    -6.99    -0.05    43.39 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.850 |    7.425   15.908  117.155 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.902 |    7.397   15.952  117.384 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    76.950 |    7.371   15.992  117.592 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    77.000 |    7.342   16.035  117.808 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    77.050 |    7.312   16.079  118.024 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    77.100 |    7.281   16.123  118.239 |    -6.91    -0.05    42.85 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    77.150 |    7.249   16.169  118.455 |    -6.80     0.32    41.64 |  1066.5  1287.7  1036.2  1236.2 |  1352  1425  1342  1408
    77.200 |    7.216   16.214  118.667 |    -6.80     0.32    41.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.250 |    7.182   16.261  118.881 |    -6.80     0.32    41.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.300 |    7.148   16.309  119.094 |    -6.80     0.32    41.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.350 |    7.113   16.357  119.306 |    -6.80     0.32    41.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.400 |    7.077   16.406  119.518 |    -6.81    -0.10    41.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.450 |    7.040   16.455  119.729 |    -6.81    -0.10    41.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.500 |    7.002   16.505  119.940 |    -6.78     0.11    42.00 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.550 |    6.964   16.555  120.151 |    -6.78     0.11    42.00 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.600 |    6.925   16.606  120.362 |    -6.78     0.11    42.00 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.650 |    6.886   16.657  120.571 |    -6.78     0.11    42.00 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.700 |    6.845   16.708  120.781 |    -6.78     0.11    42.00 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.750 |    6.805   16.760  120.989 |    -6.69     0.14    41.89 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.800 |    6.763   16.813  121.198 |    -6.69     0.14    41.89 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.850 |    6.722   16.866  121.406 |    -6.69     0.14    41.89 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.901 |    6.679   16.919  121.617 |    -6.69     0.14    41.89 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    77.950 |    6.637   16.972  121.822 |    -6.69     0.14    41.89 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.000 |    6.595   17.027  122.030 |    -7.15     2.71    41.61 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.051 |    6.552   17.085  122.240 |    -7.15     2.71    41.61 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.100 |    6.512   17.141  122.443 |    -7.15     2.71    41.61 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.150 |    6.471   17.200  122.649 |    -7.15     2.71    41.61 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.200 |    6.430   17.259  122.854 |    -7.15     2.71    41.61 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.250 |    6.390   17.320  123.060 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.300 |    6.352   17.382  123.265 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.350 |    6.314   17.444  123.470 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.400 |    6.277   17.508  123.675 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.450 |    6.241   17.572  123.879 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.500 |    6.206   17.637  124.084 |    -6.04     3.36    40.68 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.550 |    6.172   17.702  124.287 |    -5.20     4.13    39.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.600 |    6.140   17.768  124.491 |    -5.20     4.13    39.64 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.650 |    6.109   17.834  124.694 |    -2.65     2.81    38.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.700 |    6.080   17.898  124.898 |    -2.65     2.81    38.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.750 |    6.053   17.962  125.101 |    -2.65     2.81    38.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.800 |    6.027   18.025  125.305 |    -2.65     2.81    38.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.850 |    6.002   18.087  125.508 |    -2.65     2.81    38.83 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.901 |    5.978   18.148  125.712 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    78.950 |    5.956   18.207  125.914 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.002 |    5.934   18.269  126.126 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.050 |    5.915   18.324  126.320 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.100 |    5.897   18.380  126.523 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.150 |    5.879   18.436  126.726 |    -1.93     2.07    38.60 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.200 |    5.863   18.488  126.928 |     3.44     0.84    38.35 |  1009.0  1372.6  1293.8   951.4 |  1333  1453  1427  1314
    79.250 |    5.850   18.537  127.131 |     3.44     0.84    38.35 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.300 |    5.838   18.582  127.333 |     3.44     0.84    38.35 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.350 |    5.829   18.624  127.532 |     3.44     0.84    38.35 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.400 |    5.821   18.664  127.732 |     3.44     0.84    38.35 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.450 |    5.815   18.701  127.932 |     3.44     0.84    38.35 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.500 |    5.811   18.734  128.131 |     5.74     0.61    38.19 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.550 |    5.810   18.763  128.329 |     5.74     0.61    38.19 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.600 |    5.810   18.789  128.528 |     5.74     0.61    38.19 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
